adstrd_code,adstrd_nm,brtc_nm,signgu_nm
43750350.0,이월면,충청북도,진천군
43750370.0,광혜원면,충청북도,진천군
43760250.0,괴산읍,충청북도,괴산군
43760310.0,감물면,충청북도,괴산군
43760320.0,장연면,충청북도,괴산군
43760330.0,연풍면,충청북도,괴산군
43760340.0,칠성면,충청북도,괴산군
43760350.0,문광면,충청북도,괴산군
43760360.0,청천면,충청북도,괴산군
43760370.0,청안면,충청북도,괴산군
43760390.0,사리면,충청북도,괴산군
43760400.0,소수면,충청북도,괴산군
43760410.0,불정면,충청북도,괴산군
43770250.0,음성읍,충청북도,음성군
43770253.0,금왕읍,충청북도,음성군
43770310.0,소이면,충청북도,음성군
43770320.0,원남면,충청북도,음성군
43770330.0,맹동면,충청북도,음성군
43770340.0,대소면,충청북도,음성군
43770350.0,삼성면,충청북도,음성군
43770360.0,생극면,충청북도,음성군
43770370.0,감곡면,충청북도,음성군
43800250.0,단양읍,충청북도,단양군
43800253.0,매포읍,충청북도,단양군
43800310.0,대강면,충청북도,단양군
43800320.0,가곡면,충청북도,단양군
43800330.0,영춘면,충청북도,단양군
43800340.0,어상천면,충청북도,단양군
43800350.0,적성면,충청북도,단양군
43800360.0,단성면,충청북도,단양군
44131250.0,목천읍,충청남도,천안시 동남구
44131310.0,풍세면,충청남도,천안시 동남구
44131320.0,광덕면,충청남도,천안시 동남구
44131330.0,북면,충청남도,천안시 동남구
44131340.0,성남면,충청남도,천안시 동남구
44131350.0,수신면,충청남도,천안시 동남구
44131360.0,병천면,충청남도,천안시 동남구
44131370.0,동면,충청남도,천안시 동남구
44131510.0,중앙동,충청남도,천안시 동남구
44131520.0,문성동,충청남도,천안시 동남구
44131530.0,원성1동,충청남도,천안시 동남구
44131540.0,원성2동,충청남도,천안시 동남구
44131550.0,봉명동,충청남도,천안시 동남구
44131560.0,일봉동,충청남도,천안시 동남구
44131570.0,신방동,충청남도,천안시 동남구
44131580.0,청룡동,충청남도,천안시 동남구
44131590.0,신안동,충청남도,천안시 동남구
44133250.0,성환읍,충청남도,천안시 서북구
44133253.0,성거읍,충청남도,천안시 서북구
44133256.0,직산읍,충청남도,천안시 서북구
44133310.0,입장면,충청남도,천안시 서북구
44133510.0,성정1동,충청남도,천안시 서북구
44133520.0,성정2동,충청남도,천안시 서북구
44133530.0,쌍용1동,충청남도,천안시 서북구
44133540.0,쌍용2동,충청남도,천안시 서북구
44133550.0,쌍용3동,충청남도,천안시 서북구
44133560.0,백석동,충청남도,천안시 서북구
44133565.0,불당동,충청남도,천안시 서북구
44133580.0,부성1동,충청남도,천안시 서북구
44133590.0,부성2동,충청남도,천안시 서북구
44150250.0,유구읍,충청남도,공주시
44150310.0,이인면,충청남도,공주시
44150320.0,탄천면,충청남도,공주시
44150330.0,계룡면,충청남도,공주시
44150340.0,반포면,충청남도,공주시
44150360.0,의당면,충청남도,공주시
44150370.0,정안면,충청남도,공주시
44150380.0,우성면,충청남도,공주시
44150390.0,사곡면,충청남도,공주시
44150400.0,신풍면,충청남도,공주시
44150510.0,중학동,충청남도,공주시
44150540.0,웅진동,충청남도,공주시
44150550.0,금학동,충청남도,공주시
44150560.0,옥룡동,충청남도,공주시
44150570.0,신관동,충청남도,공주시
44150590.0,월송동,충청남도,공주시
44180250.0,웅천읍,충청남도,보령시
44180310.0,주포면,충청남도,보령시
44180320.0,오천면,충청남도,보령시
44180330.0,천북면,충청남도,보령시
44180340.0,청소면,충청남도,보령시
44180350.0,청라면,충청남도,보령시
44180360.0,남포면,충청남도,보령시
44180380.0,주산면,충청남도,보령시
44180390.0,미산면,충청남도,보령시
44180400.0,성주면,충청남도,보령시
44180410.0,주교면,충청남도,보령시
44180515.0,대천1동,충청남도,보령시
44180525.0,대천2동,충청남도,보령시
44180535.0,대천3동,충청남도,보령시
44180545.0,대천4동,충청남도,보령시
44180565.0,대천5동,충청남도,보령시
44200250.0,염치읍,충청남도,아산시
44200253.0,배방읍,충청남도,아산시
44200310.0,송악면,충청남도,아산시
44200330.0,탕정면,충청남도,아산시
44200350.0,음봉면,충청남도,아산시
44200360.0,둔포면,충청남도,아산시
44200370.0,영인면,충청남도,아산시
44200380.0,인주면,충청남도,아산시
44200390.0,선장면,충청남도,아산시
44200400.0,도고면,충청남도,아산시
44200410.0,신창면,충청남도,아산시
44200570.0,온양1동,충청남도,아산시
44200580.0,온양2동,충청남도,아산시
44200590.0,온양3동,충청남도,아산시
44200600.0,온양4동,충청남도,아산시
44200610.0,온양5동,충청남도,아산시
44200620.0,온양6동,충청남도,아산시
44210250.0,대산읍,충청남도,서산시
44210310.0,인지면,충청남도,서산시
44210320.0,부석면,충청남도,서산시
44210330.0,팔봉면,충청남도,서산시
44210340.0,지곡면,충청남도,서산시
44210360.0,성연면,충청남도,서산시
44210370.0,음암면,충청남도,서산시
44210380.0,운산면,충청남도,서산시
44210390.0,해미면,충청남도,서산시
44210400.0,고북면,충청남도,서산시
44210510.0,부춘동,충청남도,서산시
44210525.0,동문1동,충청남도,서산시
44210535.0,동문2동,충청남도,서산시
44210540.0,수석동,충청남도,서산시
44210550.0,석남동,충청남도,서산시
44230250.0,강경읍,충청남도,논산시
44230253.0,연무읍,충청남도,논산시
44230310.0,성동면,충청남도,논산시
44230320.0,광석면,충청남도,논산시
44230330.0,노성면,충청남도,논산시
44230340.0,상월면,충청남도,논산시
44230350.0,부적면,충청남도,논산시
44230360.0,연산면,충청남도,논산시
44230380.0,벌곡면,충청남도,논산시
44230390.0,양촌면,충청남도,논산시
44230400.0,가야곡면,충청남도,논산시
44230410.0,은진면,충청남도,논산시
44230420.0,채운면,충청남도,논산시
44230510.0,취암동,충청남도,논산시
44230520.0,부창동,충청남도,논산시
44250310.0,두마면,충청남도,계룡시
44250315.0,엄사면,충청남도,계룡시
44250330.0,신도안면,충청남도,계룡시
44250510.0,금암동,충청남도,계룡시
44270250.0,합덕읍,충청남도,당진시
44270253.0,송악읍,충청남도,당진시
44270310.0,고대면,충청남도,당진시
44270320.0,석문면,충청남도,당진시
44270330.0,대호지면,충청남도,당진시
44270340.0,정미면,충청남도,당진시
44270350.0,면천면,충청남도,당진시
44270360.0,순성면,충청남도,당진시
44270370.0,우강면,충청남도,당진시
44270380.0,신평면,충청남도,당진시
44270390.0,송산면,충청남도,당진시
44270510.0,당진1동,충청남도,당진시
44270520.0,당진2동,충청남도,당진시
44270530.0,당진3동,충청남도,당진시
44710250.0,금산읍,충청남도,금산군
44710310.0,금성면,충청남도,금산군
44710320.0,제원면,충청남도,금산군
44710330.0,부리면,충청남도,금산군
44710340.0,군북면,충청남도,금산군
44710350.0,남일면,충청남도,금산군
44710360.0,남이면,충청남도,금산군
44710370.0,진산면,충청남도,금산군
44710380.0,복수면,충청남도,금산군
44710390.0,추부면,충청남도,금산군
44760250.0,부여읍,충청남도,부여군
44760310.0,규암면,충청남도,부여군
44760320.0,은산면,충청남도,부여군
44760330.0,외산면,충청남도,부여군
44760340.0,내산면,충청남도,부여군
44760350.0,구룡면,충청남도,부여군
44760360.0,홍산면,충청남도,부여군
44760370.0,옥산면,충청남도,부여군
44760380.0,남면,충청남도,부여군
44760390.0,충화면,충청남도,부여군
44760400.0,양화면,충청남도,부여군
44760410.0,임천면,충청남도,부여군
44760420.0,장암면,충청남도,부여군
44760430.0,세도면,충청남도,부여군
44760440.0,석성면,충청남도,부여군
44760450.0,초촌면,충청남도,부여군
44770250.0,장항읍,충청남도,서천군
44770253.0,서천읍,충청남도,서천군
44770310.0,마서면,충청남도,서천군
44770320.0,화양면,충청남도,서천군
44770330.0,기산면,충청남도,서천군
44770340.0,한산면,충청남도,서천군
44770350.0,마산면,충청남도,서천군
44770360.0,시초면,충청남도,서천군
44770370.0,문산면,충청남도,서천군
44770380.0,판교면,충청남도,서천군
44770390.0,종천면,충청남도,서천군
44770400.0,비인면,충청남도,서천군
44770410.0,서면,충청남도,서천군
44790250.0,청양읍,충청남도,청양군
44790310.0,운곡면,충청남도,청양군
44790320.0,대치면,충청남도,청양군
44790330.0,정산면,충청남도,청양군
44790340.0,목면,충청남도,청양군
44790350.0,청남면,충청남도,청양군
44790360.0,장평면,충청남도,청양군
44790370.0,남양면,충청남도,청양군
44790380.0,화성면,충청남도,청양군
44790390.0,비봉면,충청남도,청양군
44800250.0,홍성읍,충청남도,홍성군
44800253.0,광천읍,충청남도,홍성군
44800256.0,홍북읍,충청남도,홍성군
44800320.0,금마면,충청남도,홍성군
44800330.0,홍동면,충청남도,홍성군
44800340.0,장곡면,충청남도,홍성군
44800350.0,은하면,충청남도,홍성군
44800360.0,결성면,충청남도,홍성군
44800370.0,서부면,충청남도,홍성군
44800380.0,갈산면,충청남도,홍성군
44800390.0,구항면,충청남도,홍성군
44810250.0,예산읍,충청남도,예산군
44810253.0,삽교읍,충청남도,예산군
44810310.0,대술면,충청남도,예산군
44810320.0,신양면,충청남도,예산군
44810330.0,광시면,충청남도,예산군
44810340.0,대흥면,충청남도,예산군
44810350.0,응봉면,충청남도,예산군
44810360.0,덕산면,충청남도,예산군
44810370.0,봉산면,충청남도,예산군
44810380.0,고덕면,충청남도,예산군
44810390.0,신암면,충청남도,예산군
44810400.0,오가면,충청남도,예산군
44825250.0,태안읍,충청남도,태안군
44825253.0,안면읍,충청남도,태안군
44825310.0,고남면,충청남도,태안군
44825320.0,남면,충청남도,태안군
44825330.0,근흥면,충청남도,태안군
44825340.0,소원면,충청남도,태안군
44825350.0,원북면,충청남도,태안군
44825360.0,이원면,충청남도,태안군
45111510.0,중앙동,전라북도,전주시 완산구
45111530.0,풍남동,전라북도,전주시 완산구
45111605.0,노송동,전라북도,전주시 완산구
45111635.0,완산동,전라북도,전주시 완산구
45111650.0,동서학동,전라북도,전주시 완산구
45111660.0,서서학동,전라북도,전주시 완산구
45111671.0,중화산1동,전라북도,전주시 완산구
45111672.0,중화산2동,전라북도,전주시 완산구
45111680.0,서신동,전라북도,전주시 완산구
45111691.0,평화1동,전라북도,전주시 완산구
45111692.0,평화2동,전라북도,전주시 완산구
45111701.0,삼천1동,전라북도,전주시 완산구
45111702.0,삼천2동,전라북도,전주시 완산구
45111703.0,삼천3동,전라북도,전주시 완산구
45111711.0,효자1동,전라북도,전주시 완산구
45111712.0,효자2동,전라북도,전주시 완산구
45111713.0,효자3동,전라북도,전주시 완산구
45111714.0,효자4동,전라북도,전주시 완산구
45111730.0,효자5동,전라북도,전주시 완산구
45113525.0,진북동,전라북도,전주시 덕진구
45113540.0,인후1동,전라북도,전주시 덕진구
45113550.0,인후2동,전라북도,전주시 덕진구
45113560.0,인후3동,전라북도,전주시 덕진구
45113570.0,덕진동,전라북도,전주시 덕진구
45113580.0,금암1동,전라북도,전주시 덕진구
45113590.0,금암2동,전라북도,전주시 덕진구
45113600.0,팔복동,전라북도,전주시 덕진구
45113611.0,우아1동,전라북도,전주시 덕진구
45113612.0,우아2동,전라북도,전주시 덕진구
45113620.0,호성동,전라북도,전주시 덕진구
45113641.0,송천1동,전라북도,전주시 덕진구
45113642.0,송천2동,전라북도,전주시 덕진구
45113650.0,조촌동,전라북도,전주시 덕진구
45113665.0,여의동,전라북도,전주시 덕진구
45113670.0,혁신동,전라북도,전주시 덕진구
45130250.0,옥구읍,전라북도,군산시
45130310.0,옥산면,전라북도,군산시
45130320.0,회현면,전라북도,군산시
45130330.0,임피면,전라북도,군산시
45130340.0,서수면,전라북도,군산시
45130350.0,대야면,전라북도,군산시
45130360.0,개정면,전라북도,군산시
45130370.0,성산면,전라북도,군산시
45130380.0,나포면,전라북도,군산시
45130390.0,옥도면,전라북도,군산시
45130400.0,옥서면,전라북도,군산시
45130515.0,해신동,전라북도,군산시
45130530.0,월명동,전라북도,군산시
45130550.0,신풍동,전라북도,군산시
45130560.0,삼학동,전라북도,군산시
45130605.0,중앙동,전라북도,군산시
45130640.0,흥남동,전라북도,군산시
45130650.0,조촌동,전라북도,군산시
45130660.0,경암동,전라북도,군산시
45130670.0,구암동,전라북도,군산시
45130680.0,개정동,전라북도,군산시
45130690.0,수송동,전라북도,군산시
45130701.0,나운1동,전라북도,군산시
45130702.0,나운2동,전라북도,군산시
45130703.0,나운3동,전라북도,군산시
45130710.0,소룡동,전라북도,군산시
45130720.0,미성동,전라북도,군산시
45140250.0,함열읍,전라북도,익산시
45140310.0,오산면,전라북도,익산시
45140320.0,황등면,전라북도,익산시
45140330.0,함라면,전라북도,익산시
45140340.0,웅포면,전라북도,익산시
45140350.0,성당면,전라북도,익산시
45140360.0,용안면,전라북도,익산시
45140370.0,낭산면,전라북도,익산시
45140380.0,망성면,전라북도,익산시
45140390.0,여산면,전라북도,익산시
45140400.0,금마면,전라북도,익산시
45140410.0,왕궁면,전라북도,익산시
45140420.0,춘포면,전라북도,익산시
45140430.0,삼기면,전라북도,익산시
45140440.0,용동면,전라북도,익산시
45140520.0,중앙동,전라북도,익산시
45140530.0,평화동,전라북도,익산시
45140560.0,인화동,전라북도,익산시
45140570.0,동산동,전라북도,익산시
45140580.0,마동,전라북도,익산시
45140595.0,남중동,전라북도,익산시
45140610.0,모현동,전라북도,익산시
45140620.0,송학동,전라북도,익산시
45140646.0,영등1동,전라북도,익산시
45140647.0,영등2동,전라북도,익산시
45140652.0,어양동,전라북도,익산시
45140656.0,신동,전라북도,익산시
45140670.0,팔봉동,전라북도,익산시
45140690.0,삼성동,전라북도,익산시
45180250.0,신태인읍,전라북도,정읍시
45180310.0,북면,전라북도,정읍시
45180320.0,입암면,전라북도,정읍시
45180330.0,소성면,전라북도,정읍시
45180340.0,고부면,전라북도,정읍시
45180350.0,영원면,전라북도,정읍시
45180360.0,덕천면,전라북도,정읍시
45180370.0,이평면,전라북도,정읍시
45180380.0,정우면,전라북도,정읍시
45180390.0,태인면,전라북도,정읍시
45180400.0,감곡면,전라북도,정읍시
45180410.0,옹동면,전라북도,정읍시
45180420.0,칠보면,전라북도,정읍시
45180430.0,산내면,전라북도,정읍시
45180440.0,산외면,전라북도,정읍시
45180510.0,수성동,전라북도,정읍시
45180520.0,장명동,전라북도,정읍시
45180535.0,내장상동,전라북도,정읍시
45180545.0,시기동,전라북도,정읍시
45180565.0,초산동,전라북도,정읍시
45180570.0,연지동,전라북도,정읍시
45180580.0,농소동,전라북도,정읍시
45180595.0,상교동,전라북도,정읍시
45190250.0,운봉읍,전라북도,남원시
45190310.0,주천면,전라북도,남원시
45190320.0,수지면,전라북도,남원시
45190330.0,송동면,전라북도,남원시
45190340.0,주생면,전라북도,남원시
45190350.0,금지면,전라북도,남원시
45190360.0,대강면,전라북도,남원시
45190370.0,대산면,전라북도,남원시
45190380.0,사매면,전라북도,남원시
45190390.0,덕과면,전라북도,남원시
45190400.0,보절면,전라북도,남원시
45190410.0,산동면,전라북도,남원시
45190420.0,이백면,전라북도,남원시
45190450.0,아영면,전라북도,남원시
45190460.0,산내면,전라북도,남원시
45190470.0,인월면,전라북도,남원시
45190510.0,동충동,전라북도,남원시
45190520.0,죽항동,전라북도,남원시
45190540.0,노암동,전라북도,남원시
45190550.0,금동,전라북도,남원시
45190560.0,왕정동,전라북도,남원시
45190570.0,향교동,전라북도,남원시
45190590.0,도통동,전라북도,남원시
45210250.0,만경읍,전라북도,김제시
45210320.0,죽산면,전라북도,김제시
45210330.0,백산면,전라북도,김제시
45210340.0,용지면,전라북도,김제시
45210350.0,백구면,전라북도,김제시
45210360.0,부량면,전라북도,김제시
45210380.0,공덕면,전라북도,김제시
45210390.0,청하면,전라북도,김제시
45210400.0,성덕면,전라북도,김제시
45210410.0,진봉면,전라북도,김제시
45210420.0,금구면,전라북도,김제시
45210430.0,봉남면,전라북도,김제시
45210440.0,황산면,전라북도,김제시
45210450.0,금산면,전라북도,김제시
45210460.0,광활면,전라북도,김제시
45210510.0,요촌동,전라북도,김제시
45210520.0,신풍동,전라북도,김제시
45210540.0,검산동,전라북도,김제시
45210580.0,교월동,전라북도,김제시
45710250.0,삼례읍,전라북도,완주군
45710253.0,봉동읍,전라북도,완주군
45710256.0,용진읍,전라북도,완주군
45710320.0,상관면,전라북도,완주군
45710330.0,이서면,전라북도,완주군
45710340.0,소양면,전라북도,완주군
45710350.0,구이면,전라북도,완주군
45710360.0,고산면,전라북도,완주군
45710370.0,비봉면,전라북도,완주군
45710380.0,운주면,전라북도,완주군
45710390.0,화산면,전라북도,완주군
45710400.0,동상면,전라북도,완주군
45710410.0,경천면,전라북도,완주군
45720250.0,진안읍,전라북도,진안군
45720310.0,용담면,전라북도,진안군
45720320.0,안천면,전라북도,진안군
45720330.0,동향면,전라북도,진안군
45720340.0,상전면,전라북도,진안군
45720350.0,백운면,전라북도,진안군
45720360.0,성수면,전라북도,진안군
45720370.0,마령면,전라북도,진안군
45720380.0,부귀면,전라북도,진안군
45720390.0,정천면,전라북도,진안군
45720400.0,주천면,전라북도,진안군
45730250.0,무주읍,전라북도,무주군
45730310.0,무풍면,전라북도,무주군
45730320.0,설천면,전라북도,무주군
45730330.0,적상면,전라북도,무주군
45730340.0,안성면,전라북도,무주군
45730350.0,부남면,전라북도,무주군
45740250.0,장수읍,전라북도,장수군
45740310.0,산서면,전라북도,장수군
45740320.0,번암면,전라북도,장수군
45740335.0,장계면,전라북도,장수군
45740340.0,천천면,전라북도,장수군
45740350.0,계남면,전라북도,장수군
45740360.0,계북면,전라북도,장수군
45750250.0,임실읍,전라북도,임실군
45750310.0,청웅면,전라북도,임실군
45750320.0,운암면,전라북도,임실군
45750330.0,신평면,전라북도,임실군
45750340.0,성수면,전라북도,임실군
45750355.0,오수면,전라북도,임실군
45750360.0,신덕면,전라북도,임실군
45750370.0,삼계면,전라북도,임실군
45750380.0,관촌면,전라북도,임실군
45750390.0,강진면,전라북도,임실군
45750400.0,덕치면,전라북도,임실군
45750410.0,지사면,전라북도,임실군
45770250.0,순창읍,전라북도,순창군
45770310.0,인계면,전라북도,순창군
45770320.0,동계면,전라북도,순창군
45770330.0,풍산면,전라북도,순창군
45770340.0,금과면,전라북도,순창군
45770350.0,팔덕면,전라북도,순창군
45770360.0,쌍치면,전라북도,순창군
45770370.0,복흥면,전라북도,순창군
45770380.0,적성면,전라북도,순창군
45770390.0,유등면,전라북도,순창군
45770400.0,구림면,전라북도,순창군
45790250.0,고창읍,전라북도,고창군
45790310.0,고수면,전라북도,고창군
45790320.0,아산면,전라북도,고창군
45790330.0,무장면,전라북도,고창군
45790340.0,공음면,전라북도,고창군
45790350.0,상하면,전라북도,고창군
45790360.0,해리면,전라북도,고창군
45790370.0,성송면,전라북도,고창군
45790380.0,대산면,전라북도,고창군
45790390.0,심원면,전라북도,고창군
45790400.0,흥덕면,전라북도,고창군
45790410.0,성내면,전라북도,고창군
45790420.0,신림면,전라북도,고창군
45790430.0,부안면,전라북도,고창군
45800250.0,부안읍,전라북도,부안군
45800310.0,주산면,전라북도,부안군
45800320.0,동진면,전라북도,부안군
45800330.0,행안면,전라북도,부안군
45800340.0,계화면,전라북도,부안군
45800350.0,보안면,전라북도,부안군
45800360.0,변산면,전라북도,부안군
45800370.0,진서면,전라북도,부안군
45800380.0,백산면,전라북도,부안군
45800390.0,상서면,전라북도,부안군
45800400.0,하서면,전라북도,부안군
45800410.0,줄포면,전라북도,부안군
45800420.0,위도면,전라북도,부안군
46110510.0,용당1동,전라남도,목포시
46110520.0,용당2동,전라남도,목포시
46110535.0,연동,전라남도,목포시
46110545.0,산정동,전라남도,목포시
46110554.0,연산동,전라남도,목포시
46110558.0,원산동,전라남도,목포시
46110565.0,대성동,전라남도,목포시
46110595.0,목원동,전라남도,목포시
46110640.0,동명동,전라남도,목포시
46110645.0,삼학동,전라남도,목포시
46110655.0,만호동,전라남도,목포시
46110660.0,유달동,전라남도,목포시
46110695.0,죽교동,전라남도,목포시
46110705.0,북항동,전라남도,목포시
46110745.0,용해동,전라남도,목포시
46110750.0,이로동,전라남도,목포시
46110756.0,상동,전라남도,목포시
46110757.0,하당동,전라남도,목포시
46110758.0,신흥동,전라남도,목포시
46110780.0,삼향동,전라남도,목포시
46110790.0,옥암동,전라남도,목포시
46110800.0,부흥동,전라남도,목포시
46110810.0,부주동,전라남도,목포시
46130250.0,돌산읍,전라남도,여수시
46130310.0,소라면,전라남도,여수시
46130320.0,율촌면,전라남도,여수시
46130330.0,화양면,전라남도,여수시
46130340.0,남면,전라남도,여수시
46130350.0,화정면,전라남도,여수시
46130360.0,삼산면,전라남도,여수시
46130515.0,동문동,전라남도,여수시
46130535.0,한려동,전라남도,여수시
46130570.0,중앙동,전라남도,여수시
46130600.0,충무동,전라남도,여수시
46130625.0,광림동,전라남도,여수시
46130635.0,서강동,전라남도,여수시
46130655.0,대교동,전라남도,여수시
46130670.0,국동,전라남도,여수시
46130685.0,월호동,전라남도,여수시
46130700.0,여서동,전라남도,여수시
46130710.0,문수동,전라남도,여수시
46130730.0,미평동,전라남도,여수시
46130740.0,둔덕동,전라남도,여수시
46130765.0,만덕동,전라남도,여수시
46130780.0,쌍봉동,전라남도,여수시
46130790.0,시전동,전라남도,여수시
46130800.0,여천동,전라남도,여수시
46130810.0,주삼동,전라남도,여수시
46130820.0,삼일동,전라남도,여수시
46130830.0,묘도동,전라남도,여수시
46150250.0,승주읍,전라남도,순천시
46150310.0,해룡면,전라남도,순천시
46150320.0,서면,전라남도,순천시
46150330.0,황전면,전라남도,순천시
46150340.0,월등면,전라남도,순천시
46150350.0,주암면,전라남도,순천시
46150360.0,송광면,전라남도,순천시
46150370.0,외서면,전라남도,순천시
46150380.0,낙안면,전라남도,순천시
46150390.0,별량면,전라남도,순천시
46150400.0,상사면,전라남도,순천시
46150515.0,향동,전라남도,순천시
46150540.0,매곡동,전라남도,순천시
46150550.0,삼산동,전라남도,순천시
46150560.0,조곡동,전라남도,순천시
46150570.0,덕연동,전라남도,순천시
46150580.0,풍덕동,전라남도,순천시
46150590.0,남제동,전라남도,순천시
46150600.0,저전동,전라남도,순천시
46150610.0,장천동,전라남도,순천시
46150620.0,중앙동,전라남도,순천시
46150635.0,도사동,전라남도,순천시
46150661.0,왕조1동,전라남도,순천시
46150665.0,왕조2동,전라남도,순천시
46170250.0,남평읍,전라남도,나주시
46170310.0,세지면,전라남도,나주시
46170320.0,왕곡면,전라남도,나주시
46170330.0,반남면,전라남도,나주시
46170340.0,공산면,전라남도,나주시
46170350.0,동강면,전라남도,나주시
46170360.0,다시면,전라남도,나주시
46170370.0,문평면,전라남도,나주시
46170380.0,노안면,전라남도,나주시
46170390.0,금천면,전라남도,나주시
46170400.0,산포면,전라남도,나주시
46170420.0,다도면,전라남도,나주시
46170430.0,봉황면,전라남도,나주시
46170510.0,송월동,전라남도,나주시
46170520.0,영강동,전라남도,나주시
46170540.0,금남동,전라남도,나주시
46170550.0,성북동,전라남도,나주시
46170580.0,영산동,전라남도,나주시
46170600.0,이창동,전라남도,나주시
46170620.0,빛가람동,전라남도,나주시
46230250.0,광양읍,전라남도,광양시
46230310.0,봉강면,전라남도,광양시
46230320.0,옥룡면,전라남도,광양시
46230330.0,옥곡면,전라남도,광양시
46230340.0,진상면,전라남도,광양시
46230350.0,진월면,전라남도,광양시
46230360.0,다압면,전라남도,광양시
46230515.0,골약동,전라남도,광양시
46230530.0,중마동,전라남도,광양시
46230540.0,광영동,전라남도,광양시
46230550.0,금호동,전라남도,광양시
46230570.0,태인동,전라남도,광양시
46710250.0,담양읍,전라남도,담양군
46710310.0,봉산면,전라남도,담양군
46710320.0,고서면,전라남도,담양군
46710335.0,가사문학면,전라남도,담양군
46710340.0,창평면,전라남도,담양군
46710350.0,대덕면,전라남도,담양군
46710360.0,무정면,전라남도,담양군
46710370.0,금성면,전라남도,담양군
46710380.0,용면,전라남도,담양군
46710390.0,월산면,전라남도,담양군
46710400.0,수북면,전라남도,담양군
46710410.0,대전면,전라남도,담양군
46720250.0,곡성읍,전라남도,곡성군
46720310.0,오곡면,전라남도,곡성군
46720320.0,삼기면,전라남도,곡성군
46720330.0,석곡면,전라남도,곡성군
46720340.0,목사동면,전라남도,곡성군
46720350.0,죽곡면,전라남도,곡성군
46720360.0,고달면,전라남도,곡성군
46720370.0,옥과면,전라남도,곡성군
46720380.0,입면,전라남도,곡성군
46720390.0,겸면,전라남도,곡성군
46720400.0,오산면,전라남도,곡성군
46730250.0,구례읍,전라남도,구례군
46730310.0,문척면,전라남도,구례군
46730320.0,간전면,전라남도,구례군
46730330.0,토지면,전라남도,구례군
46730340.0,마산면,전라남도,구례군
46730350.0,광의면,전라남도,구례군
46730360.0,용방면,전라남도,구례군
46730370.0,산동면,전라남도,구례군
46770250.0,고흥읍,전라남도,고흥군
46770253.0,도양읍,전라남도,고흥군
46770310.0,풍양면,전라남도,고흥군
46770320.0,도덕면,전라남도,고흥군
46770330.0,금산면,전라남도,고흥군
46770340.0,도화면,전라남도,고흥군
46770350.0,포두면,전라남도,고흥군
46770360.0,봉래면,전라남도,고흥군
46770370.0,점암면,전라남도,고흥군
46770380.0,과역면,전라남도,고흥군
46770390.0,남양면,전라남도,고흥군
46770400.0,동강면,전라남도,고흥군
46770410.0,대서면,전라남도,고흥군
46770420.0,두원면,전라남도,고흥군
46770440.0,영남면,전라남도,고흥군
46770450.0,동일면,전라남도,고흥군
46780250.0,보성읍,전라남도,보성군
46780253.0,벌교읍,전라남도,보성군
46780310.0,노동면,전라남도,보성군
46780320.0,미력면,전라남도,보성군
46780330.0,겸백면,전라남도,보성군
46780340.0,율어면,전라남도,보성군
46780350.0,복내면,전라남도,보성군
46780360.0,문덕면,전라남도,보성군
46780370.0,조성면,전라남도,보성군
46780380.0,득량면,전라남도,보성군
46780390.0,회천면,전라남도,보성군
46780400.0,웅치면,전라남도,보성군
46790250.0,화순읍,전라남도,화순군
46790310.0,한천면,전라남도,화순군
46790320.0,춘양면,전라남도,화순군
46790330.0,청풍면,전라남도,화순군
46790340.0,이양면,전라남도,화순군
46790350.0,능주면,전라남도,화순군
46790360.0,도곡면,전라남도,화순군
46790370.0,도암면,전라남도,화순군
46790380.0,이서면,전라남도,화순군
46790395.0,백아면,전라남도,화순군
46790400.0,동복면,전라남도,화순군
46790415.0,사평면,전라남도,화순군
46790420.0,동면,전라남도,화순군
46800250.0,장흥읍,전라남도,장흥군
46800253.0,관산읍,전라남도,장흥군
46800256.0,대덕읍,전라남도,장흥군
46800310.0,용산면,전라남도,장흥군
46800320.0,안양면,전라남도,장흥군
46800330.0,장동면,전라남도,장흥군
46800340.0,장평면,전라남도,장흥군
46800350.0,유치면,전라남도,장흥군
46800360.0,부산면,전라남도,장흥군
46800370.0,회진면,전라남도,장흥군
46810250.0,강진읍,전라남도,강진군
46810310.0,군동면,전라남도,강진군
46810320.0,칠량면,전라남도,강진군
46810330.0,대구면,전라남도,강진군
46810340.0,도암면,전라남도,강진군
46810350.0,신전면,전라남도,강진군
46810360.0,성전면,전라남도,강진군
46810370.0,작천면,전라남도,강진군
46810380.0,병영면,전라남도,강진군
46810390.0,옴천면,전라남도,강진군
46810400.0,마량면,전라남도,강진군
46820250.0,해남읍,전라남도,해남군
46820310.0,삼산면,전라남도,해남군
46820320.0,화산면,전라남도,해남군
46820330.0,현산면,전라남도,해남군
46820340.0,송지면,전라남도,해남군
46820350.0,북평면,전라남도,해남군
46820360.0,북일면,전라남도,해남군
46820370.0,옥천면,전라남도,해남군
46820380.0,계곡면,전라남도,해남군
46820390.0,마산면,전라남도,해남군
46820400.0,황산면,전라남도,해남군
46820410.0,산이면,전라남도,해남군
46820420.0,문내면,전라남도,해남군
46820430.0,화원면,전라남도,해남군
46830250.0,영암읍,전라남도,영암군
46830253.0,삼호읍,전라남도,영암군
46830310.0,덕진면,전라남도,영암군
46830320.0,금정면,전라남도,영암군
46830330.0,신북면,전라남도,영암군
46830340.0,시종면,전라남도,영암군
46830350.0,도포면,전라남도,영암군
